Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code
2024-09-24T13:50Z,OT,VIE,2024-09-24T15:15Z,2024-09-24T15:09Z,FE
2024-09-24T14:00Z,DL,LCY,2024-09-24T15:25Z,2024-09-24T15:55Z,DL
2024-09-24T14:00Z,OT,HAM,2024-09-24T15:05Z,2024-09-24T15:16Z,OT
2024-09-24T14:00Z,OT,ARN,2024-09-24T16:05Z,2024-09-24T16:10Z,OT
2024-09-24T14:00Z,OT,OSL,2024-09-24T16:00Z,2024-09-24T16:00Z,OT
2024-09-24T14:00Z,OT,LHR,2024-09-24T15:40Z,2024-09-24T15:32Z,FE
2024-09-24T12:05Z,DL,AYT,2024-09-24T15:35Z,2024-09-24T17:44Z,DL
2024-09-24T13:40Z,DL,DUB,2024-09-24T15:50Z,2024-09-24T16:32Z,DL
2024-09-24T13:45Z,DL,BER,2024-09-24T14:55Z,2024-09-24T16:03Z,DL
2024-09-24T13:50Z,OT,OLB,2024-09-24T15:45Z,2024-09-24T15:57Z,OT
2024-09-24T14:00Z,DL,LCY,2024-09-24T15:25Z,2024-09-24T15:55Z,DL
2024-09-24T14:00Z,OT,HAM,2024-09-24T15:05Z,2024-09-24T15:16Z,OT
2024-09-24T14:00Z,OT,ARN,2024-09-24T16:05Z,2024-09-24T16:10Z,OT
2024-09-24T14:00Z,OT,OSL,2024-09-24T16:00Z,2024-09-24T16:00Z,OT
2024-09-24T14:00Z,OT,LHR,2024-09-24T15:40Z,2024-09-24T15:32Z,FE
2024-09-24T14:05Z,OT,FCO,2024-09-24T15:55Z,2024-09-24T15:54Z,FE
2024-09-24T14:05Z,OT,BOD,2024-09-24T15:50Z,2024-09-24T15:51Z,OT
2024-09-24T14:05Z,DL,BCN,2024-09-24T16:10Z,2024-09-24T16:21Z,DL
2024-09-24T14:10Z,DL,GVA,2024-09-24T15:15Z,2024-09-24T16:00Z,DL
2024-09-24T14:15Z,DL,PMI,2024-09-24T16:20Z,2024-09-24T16:49Z,DL
2024-09-24T14:15Z,DL,MUC,2024-09-24T15:10Z,2024-09-24T15:27Z,DL
2024-09-24T14:15Z,DL,LIN,2024-09-24T15:25Z,2024-09-24T15:43Z,DL
2024-09-24T14:20Z,DL,DBV,2024-09-24T16:10Z,2024-09-24T18:29Z,DL
2024-09-24T14:20Z,FE,EDI,2024-09-24T16:20Z,2024-09-24T16:19Z,FE
2024-09-24T14:25Z,OT,AMS,2024-09-24T15:35Z,2024-09-24T15:53Z,DL
2024-09-24T14:25Z,OT,BRU,2024-09-24T15:25Z,2024-09-24T15:21Z,FE
2024-09-24T14:25Z,DL,NTE,2024-09-24T16:00Z,2024-09-24T16:18Z,DL
2024-09-24T14:25Z,OT,TLS,2024-09-24T16:10Z,2024-09-24T16:20Z,OT
2024-09-24T14:30Z,DL,BLQ,2024-09-24T15:50Z,2024-09-24T16:06Z,DL
2024-09-24T14:30Z,DL,VCE,2024-09-24T15:50Z,2024-09-24T16:08Z,DL
2024-09-24T14:30Z,OT,CDG,2024-09-24T15:45Z,2024-09-24T15:52Z,OT
2024-09-24T14:30Z,OT,MRS,2024-09-24T16:05Z,2024-09-24T16:09Z,OT
2024-09-24T14:30Z,OT,ZRH,2024-09-24T15:25Z,2024-09-24T15:30Z,OT
2024-09-24T14:40Z,DL,GRZ,2024-09-24T16:00Z,2024-09-24T16:41Z,DL
2024-09-24T14:40Z,DL,FLR,2024-09-24T16:15Z,2024-09-24T16:34Z,DL
2024-09-24T14:40Z,OT,MXP,2024-09-24T15:55Z,2024-09-24T15:54Z,FE
2024-09-24T14:40Z,OT,MAN,2024-09-24T16:25Z,2024-09-24T16:37Z,OT
2024-09-24T14:45Z,OT,BER,2024-09-24T15:55Z,2024-09-24T15:50Z,FE
2024-09-24T14:45Z,OT,GOT,2024-09-24T16:20Z,2024-09-24T16:17Z,FE
2024-09-24T14:45Z,DL,WAW,2024-09-24T16:20Z,2024-09-24T16:28Z,DL
2024-09-24T14:45Z,OT,WRO,2024-09-24T16:00Z,2024-09-24T15:57Z,FE
2024-09-24T14:50Z,OT,VRA,2024-09-25T01:25Z,2024-09-25T01:42Z,DL
2024-09-24T14:50Z,OT,BRE,2024-09-24T15:45Z,2024-09-24T15:53Z,OT
2024-09-24T14:50Z,OT,BHX,2024-09-24T16:25Z,2024-09-24T16:26Z,OT
2024-09-24T14:50Z,DL,SZG,2024-09-24T15:50Z,2024-09-24T16:11Z,DL
2024-09-24T14:50Z,OT,BSL,2024-09-24T15:40Z,2024-09-24T15:42Z,OT
2024-09-24T14:50Z,OT,PRG,2024-09-24T15:50Z,2024-09-24T15:57Z,OT
2024-09-24T14:55Z,OT,LYS,2024-09-24T16:10Z,2024-09-24T16:18Z,OT
2024-09-24T14:55Z,OT,KRK,2024-09-24T16:30Z,2024-09-24T16:45Z,OT
2024-09-24T15:00Z,DL,TRN,2024-09-24T16:20Z,2024-09-24T16:54Z,DL
2024-09-24T15:00Z,OT,HAM,2024-09-24T16:05Z,2024-09-24T16:07Z,OT
2024-09-24T15:00Z,OT,HAJ,2024-09-24T15:50Z,2024-09-24T15:47Z,FE
2024-09-24T15:00Z,DL,FMO,2024-09-24T15:45Z,2024-09-24T16:03Z,DL
2024-09-24T15:00Z,OT,NUE,2024-09-24T15:40Z,2024-09-24T15:54Z,OT
2024-09-24T15:00Z,DL,LEJ,2024-09-24T15:55Z,2024-09-24T16:21Z,DL
2024-09-24T15:00Z,DL,DRS,2024-09-24T16:00Z,2024-09-24T16:43Z,DL
2024-09-24T15:00Z,DL,CPH,2024-09-24T16:25Z,2024-09-24T17:05Z,DL
2024-09-24T15:00Z,DL,LHR,2024-09-24T16:40Z,2024-09-24T16:43Z,DL
2024-09-24T15:00Z,DL,MAD,2024-09-24T17:35Z,2024-09-24T17:49Z,DL
2024-09-24T15:10Z,DL,LUX,2024-09-24T15:55Z,2024-09-24T16:17Z,DL
2024-09-24T15:15Z,OT,MUC,2024-09-24T16:10Z,2024-09-24T16:19Z,OT
2024-09-24T15:15Z,OT,BLL,2024-09-24T16:35Z,2024-09-24T16:21Z,FE
2024-09-24T15:20Z,OT,PMI,2024-09-24T17:25Z,2024-09-24T17:19Z,FE
2024-09-24T15:20Z,OT,STR,2024-09-24T16:00Z,2024-09-24T16:07Z,OT
2024-09-24T15:20Z,OT,ORD,2024-09-25T00:55Z,2024-09-25T00:42Z,FE
2024-09-24T15:20Z,DL,GYD,2024-09-24T20:10Z,2024-09-24T20:18Z,DL
2024-09-24T15:20Z,DL,AMS,2024-09-24T16:30Z,2024-09-24T16:37Z,DL
2024-09-24T15:20Z,DL,CDG,2024-09-24T16:35Z,2024-09-24T17:00Z,DL
2024-09-24T15:20Z,OT,IST,2024-09-24T18:20Z,2024-09-24T18:13Z,FE
2024-09-24T15:20Z,OT,VIE,2024-09-24T16:45Z,2024-09-24T16:44Z,FE
2024-09-24T15:30Z,FE,LAS,2024-09-25T02:50Z,2024-09-25T02:40Z,FE
2024-09-24T15:30Z,DL,BCN,2024-09-24T17:35Z,2024-09-24T17:41Z,DL
2024-09-24T15:30Z,OT,GZT,2024-09-24T19:30Z,2024-09-24T19:16Z,FE
2024-09-24T15:40Z,OT,BOS,2024-09-25T00:15Z,2024-09-24T23:44Z,FE
2024-09-24T15:40Z,DL,GVA,2024-09-24T16:45Z,2024-09-24T16:59Z,DL
2024-09-24T15:45Z,OT,BER,2024-09-24T16:55Z,2024-09-24T17:03Z,OT
2024-09-24T16:00Z,OT,HAM,2024-09-24T17:05Z,2024-09-24T17:06Z,OT
2024-09-24T16:00Z,OT,LHR,2024-09-24T17:40Z,2024-09-24T17:24Z,FE
2024-09-24T16:00Z,FE,ZAG,2024-09-24T17:20Z,2024-09-24T17:19Z,FE
2024-09-24T16:10Z,OT,LCY,2024-09-24T17:35Z,2024-09-24T17:39Z,OT
2024-09-24T16:10Z,OT,VIE,2024-09-24T17:35Z,2024-09-24T17:23Z,FE
2024-09-24T16:15Z,FE,MUC,2024-09-24T17:10Z,2024-09-24T17:05Z,FE
2024-09-24T16:25Z,OT,BRU,2024-09-24T17:25Z,2024-09-24T17:16Z,FE
2024-09-24T16:45Z,OT,BER,2024-09-24T17:55Z,2024-09-24T17:52Z,FE
2024-09-24T17:00Z,OT,HAM,2024-09-24T18:05Z,2024-09-24T18:04Z,FE
2024-09-24T17:15Z,OT,MUC,2024-09-24T18:10Z,2024-09-24T18:12Z,OT
2024-09-24T17:20Z,DL,SOF,2024-09-24T19:35Z,2024-09-24T20:01Z,DL
2024-09-24T17:30Z,OT,VIE,2024-09-24T18:55Z,2024-09-24T18:48Z,FE
2024-09-24T17:40Z,OT,AYT,2024-09-24T21:10Z,2024-09-24T21:03Z,FE
2024-09-24T17:45Z,OT,BER,2024-09-24T18:55Z,2024-09-24T19:07Z,OT
2024-09-24T17:50Z,FE,WAW,2024-09-24T19:30Z,2024-09-24T19:33Z,OT
2024-09-24T17:55Z,DL,LIS,2024-09-24T21:05Z,2024-09-24T21:25Z,DL
2024-09-24T18:00Z,DL,LHR,2024-09-24T19:40Z,2024-09-24T19:49Z,DL
2024-09-24T17:55Z,DL,LIS,2024-09-24T21:05Z,2024-09-24T21:25Z,DL
2024-09-24T18:00Z,DL,LHR,2024-09-24T19:40Z,2024-09-24T19:49Z,DL
2024-09-24T18:10Z,DL,MBA,2024-09-25T02:45Z,2024-09-25T04:42Z,DL
2024-09-24T18:10Z,OT,RIX,2024-09-24T20:15Z,2024-09-24T20:18Z,OT
2024-09-24T18:10Z,FE,CDG,2024-09-24T19:25Z,2024-09-24T19:17Z,FE
2024-09-24T18:10Z,FE,SKP,2024-09-24T20:25Z,2024-09-24T20:17Z,FE
2024-09-24T18:10Z,DL,ADB,2024-09-24T21:20Z,2024-09-24T22:09Z,DL
2024-09-24T18:15Z,DL,HAM,2024-09-24T19:20Z,2024-09-24T19:38Z,DL
2024-09-24T18:15Z,DL,BER,2024-09-24T19:25Z,2024-09-24T20:12Z,DL
2024-09-24T18:15Z,OT,MUC,2024-09-24T19:10Z,2024-09-24T19:15Z,OT
2024-09-24T18:15Z,OT,BIO,2024-09-24T20:25Z,2024-09-24T20:20Z,FE
2024-09-24T18:30Z,DL,GDN,2024-09-24T20:00Z,2024-09-24T20:17Z,DL
2024-09-24T18:35Z,FE,OTP,2024-09-24T20:55Z,2024-09-24T20:39Z,FE
2024-09-24T18:40Z,DL,CPH,2024-09-24T20:05Z,2024-09-24T20:45Z,DL
2024-09-24T18:40Z,OT,SVG,2024-09-24T20:30Z,2024-09-24T20:33Z,OT
2024-09-24T18:40Z,OT,WAW,2024-09-24T20:15Z,2024-09-24T20:15Z,OT
2024-09-24T18:40Z,DL,DIY,2024-09-24T22:45Z,2024-09-24T23:02Z,DL
2024-09-24T18:45Z,DL,CPT,2024-09-25T06:35Z,2024-09-25T06:37Z,DL
2024-09-24T18:45Z,OT,HND,2024-09-25T07:45Z,2024-09-25T07:28Z,FE
2024-09-24T18:45Z,OT,ZAG,2024-09-24T20:05Z,2024-09-24T20:10Z,OT
2024-09-24T18:50Z,OT,NAP,2024-09-24T20:50Z,2024-09-24T20:50Z,OT
2024-09-24T18:50Z,OT,VNO,2024-09-24T20:55Z,2024-09-24T20:52Z,FE
2024-09-24T18:50Z,FE,MAD,2024-09-24T21:25Z,2024-09-24T21:22Z,FE
2024-09-24T18:50Z,OT,SJJ,2024-09-24T20:35Z,2024-09-24T20:38Z,OT
2024-09-24T18:50Z,DL,ZRH,2024-09-24T19:55Z,2024-09-24T20:17Z,DL
2024-09-24T19:00Z,OT,WDH,2024-09-25T05:25Z,2024-09-25T05:02Z,FE
2024-09-24T19:00Z,OT,VCE,2024-09-24T20:20Z,2024-09-24T20:28Z,OT
2024-09-24T19:00Z,OT,NCE,2024-09-24T20:30Z,2024-09-24T20:28Z,FE
2024-09-24T19:00Z,OT,LYS,2024-09-24T20:15Z,2024-09-24T20:16Z,OT
2024-09-24T19:00Z,OT,BCN,2024-09-24T21:05Z,2024-09-24T21:16Z,OT
2024-09-24T19:00Z,DL,OPO,2024-09-24T21:50Z,2024-09-24T22:02Z,DL
2024-09-24T19:00Z,OT,LJU,2024-09-24T20:10Z,2024-09-24T20:33Z,DL
2024-09-24T19:00Z,OT,GVA,2024-09-24T20:10Z,2024-09-24T20:26Z,DL
2024-09-24T19:05Z,DL,DUB,2024-09-24T21:15Z,2024-09-24T21:28Z,DL
2024-09-24T19:05Z,DL,AMS,2024-09-24T20:15Z,2024-09-24T20:26Z,DL
2024-09-24T19:05Z,DL,WRO,2024-09-24T20:20Z,2024-09-24T20:33Z,DL
2024-09-24T19:10Z,DL,TRS,2024-09-24T20:30Z,2024-09-24T21:07Z,DL
2024-09-24T19:10Z,DL,VRN,2024-09-24T20:30Z,2024-09-24T21:02Z,DL
2024-09-24T19:10Z,DL,FLR,2024-09-24T20:45Z,2024-09-24T22:01Z,DL
2024-09-24T19:10Z,DL,BGO,2024-09-24T21:10Z,2024-09-24T21:22Z,DL
2024-09-24T19:10Z,DL,MRS,2024-09-24T20:45Z,2024-09-24T21:08Z,DL
2024-09-24T19:10Z,OT,TIA,2024-09-24T21:15Z,2024-09-24T21:20Z,OT
2024-09-24T19:15Z,OT,DUS,2024-09-24T20:05Z,2024-09-24T20:12Z,OT
2024-09-24T19:15Z,OT,MUC,2024-09-24T20:10Z,2024-09-24T20:27Z,DL
2024-09-24T19:15Z,OT,AMM,2024-09-24T23:35Z,2024-09-24T23:55Z,DL
2024-09-24T19:20Z,DL,KTW,2024-09-24T20:50Z,2024-09-24T21:17Z,DL
2024-09-24T19:20Z,OT,LIS,2024-09-24T22:30Z,2024-09-24T22:24Z,FE
2024-09-24T19:20Z,DL,ATH,2024-09-24T22:10Z,2024-09-24T22:21Z,DL
2024-09-24T19:30Z,DL,LHR,2024-09-24T21:10Z,2024-09-24T21:19Z,DL
2024-09-24T19:30Z,OT,TLS,2024-09-24T21:15Z,2024-09-24T21:15Z,OT
2024-09-24T19:30Z,OT,POZ,2024-09-24T20:45Z,2024-09-24T20:47Z,OT
2024-09-24T19:30Z,DL,EVN,2024-09-24T23:40Z,2024-09-25T00:18Z,DL
2024-09-24T19:30Z,DL,BRU,2024-09-24T20:35Z,2024-09-24T20:40Z,DL
2024-09-24T19:40Z,OT,FCO,2024-09-24T21:30Z,2024-09-24T21:24Z,FE
2024-09-24T19:40Z,OT,BRE,2024-09-24T20:35Z,2024-09-24T20:46Z,OT
2024-09-24T19:40Z,DL,EZE,2024-09-25T09:25Z,2024-09-25T09:42Z,DL
2024-09-24T19:40Z,OT,HKG,2024-09-25T07:40Z,2024-09-25T07:14Z,FE
2024-09-24T19:40Z,DL,TLL,2024-09-24T22:00Z,2024-09-24T22:21Z,DL
2024-09-24T19:40Z,OT,BSL,2024-09-24T20:30Z,2024-09-24T20:33Z,OT
2024-09-24T19:40Z,OT,SIN,2024-09-25T08:05Z,2024-09-25T08:20Z,OT
2024-09-24T19:45Z,OT,BLL,2024-09-24T21:05Z,2024-09-24T21:11Z,OT
2024-09-24T19:45Z,DL,CMN,2024-09-24T23:25Z,2024-09-24T23:19Z,FE
2024-09-24T19:50Z,DL,ARN,2024-09-24T21:55Z,2024-09-24T22:10Z,DL
2024-09-24T19:50Z,OT,HEL,2024-09-24T22:15Z,2024-09-24T22:15Z,OT
2024-09-24T19:50Z,DL,OSL,2024-09-24T21:50Z,2024-09-24T22:12Z,DL
2024-09-24T19:50Z,OT,TUN,2024-09-24T22:10Z,2024-09-24T22:11Z,OT
2024-09-24T19:50Z,DL,EDI,2024-09-24T21:50Z,2024-09-24T22:03Z,DL
2024-09-24T19:50Z,DL,VIE,2024-09-24T21:10Z,2024-09-24T21:23Z,DL
2024-09-24T19:55Z,DL,ZNZ,2024-09-25T04:40Z,2024-09-25T05:39Z,DL
2024-09-24T19:55Z,OT,WDH,2024-09-25T06:20Z,2024-09-25T06:02Z,FE
2024-09-24T19:55Z,DL,GRZ,2024-09-24T21:15Z,2024-09-24T21:30Z,DL
2024-09-24T19:55Z,DL,SIN,2024-09-25T08:20Z,2024-09-25T08:49Z,DL
2024-09-24T19:55Z,OT,BHX,2024-09-24T21:30Z,2024-09-24T21:33Z,OT
2024-09-24T19:55Z,OT,ALG,2024-09-24T22:30Z,2024-09-24T22:30Z,OT
2024-09-24T20:00Z,OT,LAD,2024-09-25T04:30Z,2024-09-25T04:39Z,OT
2024-09-24T20:00Z,OT,CAI,2024-09-25T00:10Z,2024-09-25T00:05Z,FE
2024-09-24T20:00Z,OT,MAN,2024-09-24T21:45Z,2024-09-24T21:45Z,OT
2024-09-24T20:05Z,OT,LUX,2024-09-24T20:50Z,2024-09-24T21:01Z,OT
2024-09-24T20:05Z,DL,GRU,2024-09-25T07:55Z,2024-09-25T07:59Z,DL
2024-09-24T20:05Z,OT,JNB,2024-09-25T06:30Z,2024-09-25T06:59Z,DL
2024-09-24T20:05Z,OT,GLA,2024-09-24T22:05Z,2024-09-24T22:01Z,FE
2024-09-24T20:10Z,OT,MXP,2024-09-24T21:25Z,2024-09-24T21:28Z,OT
2024-09-24T20:10Z,OT,STR,2024-09-24T20:50Z,2024-09-24T21:02Z,OT
2024-09-24T20:10Z,OT,BLQ,2024-09-24T21:30Z,2024-09-24T21:46Z,DL
2024-09-24T20:10Z,OT,BUD,2024-09-24T21:45Z,2024-09-24T21:37Z,FE
2024-09-24T20:10Z,DL,ZAG,2024-09-24T21:35Z,2024-09-24T21:56Z,DL
2024-09-24T20:15Z,OT,HAJ,2024-09-24T21:05Z,2024-09-24T21:15Z,OT
2024-09-24T20:15Z,OT,NUE,2024-09-24T20:55Z,2024-09-24T21:05Z,OT
2024-09-24T20:15Z,DL,LEJ,2024-09-24T21:10Z,2024-09-24T21:41Z,DL
2024-09-24T20:15Z,OT,DRS,2024-09-24T21:15Z,2024-09-24T21:33Z,DL
2024-09-24T20:15Z,OT,GIG,2024-09-25T08:35Z,2024-09-25T08:15Z,FE
2024-09-24T20:15Z,DL,GOT,2024-09-24T21:50Z,2024-09-24T22:10Z,DL
2024-09-24T20:15Z,FE,KRK,2024-09-24T21:50Z,2024-09-24T21:44Z,FE
2024-09-24T20:15Z,OT,PRG,2024-09-24T21:15Z,2024-09-24T21:23Z,OT
2024-09-07T02:45Z,OT,PMI,2024-09-07T04:50Z,2024-09-07T05:01Z,OT
2024-09-07T02:45Z,OT,OLB,2024-09-07T04:35Z,2024-09-07T04:36Z,OT
2024-09-07T02:50Z,OT,BRI,2024-09-07T04:45Z,2024-09-07T04:54Z,OT
2024-09-07T02:50Z,OT,KGS,2024-09-07T05:50Z,2024-09-07T06:04Z,OT
2024-09-07T02:50Z,FE,HER,2024-09-07T05:50Z,2024-09-07T05:49Z,FE
2024-09-07T02:50Z,OT,IBZ,2024-09-07T05:15Z,2024-09-07T05:13Z,FE
2024-09-07T02:50Z,OT,PMI,2024-09-07T05:00Z,2024-09-07T04:56Z,FE
2024-09-07T02:55Z,OT,DJE,2024-09-07T05:40Z,2024-09-07T05:43Z,OT
2024-09-07T02:55Z,OT,XRY,2024-09-07T05:50Z,2024-09-07T06:16Z,DL
2024-09-07T03:00Z,DL,VAR,2024-09-07T05:30Z,2024-09-07T09:23Z,DL
2024-09-07T03:00Z,OT,PVK,2024-09-07T05:20Z,2024-09-07T05:28Z,OT
2024-09-07T03:00Z,OT,HER,2024-09-07T06:05Z,2024-09-07T06:02Z,FE
2024-09-07T03:05Z,OT,BJV,2024-09-07T06:05Z,2024-09-07T06:01Z,FE
2024-09-07T03:10Z,OT,DBV,2024-09-07T05:00Z,2024-09-07T05:02Z,OT
2024-09-07T03:10Z,OT,AYT,2024-09-07T06:30Z,2024-09-07T06:34Z,OT
2024-09-07T03:10Z,DL,PMI,2024-09-07T05:15Z,2024-09-07T05:45Z,DL
2024-09-07T04:20Z,FE,RJK,2024-09-07T05:50Z,2024-09-07T05:34Z,FE
2024-09-07T04:20Z,DL,DLM,2024-09-07T07:45Z,2024-09-07T07:48Z,DL
2024-09-07T04:30Z,OT,HAM,2024-09-07T05:35Z,2024-09-07T05:35Z,OT
2024-09-07T04:40Z,FE,ZRH,2024-09-07T05:35Z,2024-09-07T05:36Z,OT
2024-09-07T04:40Z,OT,VIE,2024-09-07T06:05Z,2024-09-07T05:57Z,FE
2024-09-07T04:45Z,DL,CFU,2024-09-07T07:10Z,2024-09-07T07:55Z,DL
2024-09-07T04:45Z,FE,BER,2024-09-07T05:55Z,2024-09-07T05:47Z,FE
2024-09-07T04:45Z,OT,CTA,2024-09-07T07:10Z,2024-09-07T07:11Z,OT
2024-09-07T04:45Z,OT,BRE,2024-09-07T05:40Z,2024-09-07T05:42Z,OT
2024-09-07T04:45Z,OT,AMS,2024-09-07T05:55Z,2024-09-07T06:02Z,OT
2024-09-07T04:50Z,OT,NUE,2024-09-07T05:30Z,2024-09-07T05:38Z,OT
2024-09-07T04:55Z,FE,BRU,2024-09-07T05:55Z,2024-09-07T05:46Z,FE
2024-09-07T05:00Z,FE,PMI,2024-09-07T07:05Z,2024-09-07T07:06Z,OT
2024-09-07T05:00Z,FE,ARN,2024-09-07T07:05Z,2024-09-07T07:01Z,FE
2024-09-07T05:00Z,FE,OSL,2024-09-07T07:00Z,2024-09-07T06:57Z,FE
2024-09-07T05:00Z,DL,LHR,2024-09-07T06:40Z,2024-09-07T07:06Z,DL
2024-09-07T05:05Z,OT,DUS,2024-09-07T05:55Z,2024-09-07T05:47Z,FE
2024-09-07T05:05Z,OT,STR,2024-09-07T05:45Z,2024-09-07T05:58Z,OT
2024-09-07T05:05Z,OT,LUX,2024-09-07T05:50Z,2024-09-07T05:51Z,OT
2024-09-07T05:05Z,OT,DUB,2024-09-07T07:15Z,2024-09-07T07:18Z,OT
2024-09-07T05:05Z,OT,BSL,2024-09-07T05:55Z,2024-09-07T05:54Z,FE
2024-09-07T05:10Z,OT,MXP,2024-09-07T06:25Z,2024-09-07T06:20Z,FE
2024-09-07T05:10Z,FE,PMO,2024-09-07T07:25Z,2024-09-07T07:21Z,FE
2024-09-07T05:10Z,FE,BUD,2024-09-07T06:45Z,2024-09-07T06:39Z,FE
2024-09-07T05:15Z,OT,HAJ,2024-09-07T06:05Z,2024-09-07T05:59Z,FE
2024-09-07T05:15Z,OT,MUC,2024-09-07T06:10Z,2024-09-07T06:16Z,OT
2024-09-07T05:15Z,OT,LEJ,2024-09-07T06:10Z,2024-09-07T06:10Z,OT
2024-09-07T05:20Z,DL,CPH,2024-09-07T06:45Z,2024-09-07T07:24Z,DL
2024-09-07T05:20Z,OT,CDG,2024-09-07T06:35Z,2024-09-07T06:34Z,FE
2024-09-07T05:20Z,OT,WAW,2024-09-07T06:55Z,2024-09-07T07:03Z,OT
2024-09-07T05:20Z,FE,WAW,2024-09-07T07:00Z,2024-09-07T06:50Z,FE
2024-09-07T05:30Z,OT,GVA,2024-09-07T06:35Z,2024-09-07T06:52Z,DL
2024-09-07T05:35Z,OT,BCN,2024-09-07T07:40Z,2024-09-07T07:38Z,FE
2024-09-07T05:45Z,OT,BER,2024-09-07T06:55Z,2024-09-07T06:42Z,FE
2024-09-07T05:45Z,OT,GWT,2024-09-07T07:00Z,2024-09-07T06:56Z,FE
2024-09-07T05:50Z,OT,NCE,2024-09-07T07:20Z,2024-09-07T07:16Z,FE
2024-09-07T05:50Z,OT,ZRH,2024-09-07T06:45Z,2024-09-07T06:51Z,OT
2024-09-07T05:55Z,OT,GOT,2024-09-07T07:30Z,2024-09-07T07:32Z,OT
2024-09-07T05:55Z,DL,BHX,2024-09-07T07:30Z,2024-09-07T07:54Z,DL
2024-09-07T06:00Z,OT,HAM,2024-09-07T07:05Z,2024-09-07T07:11Z,OT
2024-09-07T06:00Z,DL,LHR,2024-09-07T07:40Z,2024-09-07T08:35Z,DL
2024-09-07T06:00Z,OT,AYT,2024-09-07T09:30Z,2024-09-07T09:23Z,FE
2024-09-07T03:00Z,DL,VAR,2024-09-07T05:30Z,2024-09-07T09:23Z,DL
2024-09-07T05:20Z,DL,CPH,2024-09-07T06:45Z,2024-09-07T07:24Z,DL
2024-09-07T05:55Z,OT,GOT,2024-09-07T07:30Z,2024-09-07T07:32Z,OT
2024-09-07T05:55Z,DL,BHX,2024-09-07T07:30Z,2024-09-07T07:54Z,DL
2024-09-07T06:00Z,OT,HAM,2024-09-07T07:05Z,2024-09-07T07:11Z,OT
2024-09-07T06:00Z,DL,LHR,2024-09-07T07:40Z,2024-09-07T08:35Z,DL
2024-09-07T06:00Z,OT,AYT,2024-09-07T09:30Z,2024-09-07T09:23Z,FE
2024-09-07T06:05Z,DL,FLR,2024-09-07T07:40Z,2024-09-07T08:52Z,DL
2024-09-07T06:05Z,OT,SOF,2024-09-07T08:20Z,2024-09-07T08:18Z,FE
2024-09-07T06:15Z,OT,KTW,2024-09-07T07:45Z,2024-09-07T07:41Z,FE
2024-09-07T06:15Z,DL,PSA,2024-09-07T07:45Z,2024-09-07T08:37Z,DL
2024-09-07T06:15Z,OT,MUC,2024-09-07T07:10Z,2024-09-07T07:16Z,OT
2024-09-07T06:20Z,DL,MRS,2024-09-07T07:55Z,2024-09-07T08:14Z,DL
2024-09-07T06:20Z,OT,VIE,2024-09-07T07:45Z,2024-09-07T07:48Z,OT
2024-09-07T06:30Z,DL,GRZ,2024-09-07T07:50Z,2024-09-07T08:19Z,DL
2024-09-07T06:35Z,DL,CDG,2024-09-07T07:50Z,2024-09-07T08:15Z,DL
2024-09-07T06:35Z,DL,LYS,2024-09-07T07:50Z,2024-09-07T08:05Z,DL
2024-09-07T06:35Z,OT,JFK,2024-09-07T15:10Z,2024-09-07T14:58Z,FE
2024-09-07T06:40Z,OT,CAG,2024-09-07T08:40Z,2024-09-07T08:40Z,OT
2024-09-07T06:45Z,OT,BER,2024-09-07T07:55Z,2024-09-07T07:47Z,FE
2024-09-07T06:45Z,OT,BLQ,2024-09-07T08:05Z,2024-09-07T08:19Z,OT
2024-09-07T06:50Z,DL,VCE,2024-09-07T08:10Z,2024-09-07T08:23Z,DL
2024-09-07T06:50Z,DL,BUD,2024-09-07T08:25Z,2024-09-07T08:42Z,DL
2024-09-07T06:50Z,OT,POZ,2024-09-07T08:05Z,2024-09-07T08:06Z,OT
2024-09-07T06:50Z,DL,ZRH,2024-09-07T07:45Z,2024-09-07T09:42Z,DL
2024-09-07T06:55Z,OT,DRS,2024-09-07T07:55Z,2024-09-07T08:02Z,OT
2024-09-07T06:55Z,OT,KRK,2024-09-07T08:30Z,2024-09-07T08:24Z,FE
2024-09-07T06:55Z,OT,GVA,2024-09-07T08:05Z,2024-09-07T08:14Z,OT
2024-09-07T07:00Z,OT,HAM,2024-09-07T08:05Z,2024-09-07T08:05Z,OT
2024-09-07T07:00Z,DL,HAJ,2024-09-07T07:50Z,2024-09-07T07:59Z,DL
2024-09-07T07:00Z,OT,DUS,2024-09-07T07:50Z,2024-09-07T07:50Z,OT
2024-09-07T07:00Z,OT,BLL,2024-09-07T08:20Z,2024-09-07T08:24Z,OT
2024-09-07T07:00Z,DL,LHR,2024-09-07T08:40Z,2024-09-07T09:27Z,DL
2024-09-07T07:00Z,OT,SZG,2024-09-07T08:00Z,2024-09-07T07:58Z,FE
2024-09-07T07:00Z,OT,BRU,2024-09-07T08:10Z,2024-09-07T08:04Z,FE
2024-09-07T07:05Z,OT,WRO,2024-09-07T08:20Z,2024-09-07T08:26Z,OT
2024-09-07T07:05Z,OT,LEJ,2024-09-07T08:00Z,2024-09-07T07:58Z,FE
2024-09-07T07:05Z,DL,MLA,2024-09-07T09:40Z,2024-09-07T10:00Z,DL
